name,Ames,BBB,CL,CYP1A2-Inhibitor,CYP1A2-Substrate,CYP2C19-Inhibitor,CYP2C19-Substrate,CYP2C9-Inhibitor,CYP2C9-Substrate,CYP2D6-Inhibitor,CYP2D6-Substrate,CYP3A4-Inhibitor,CYP3A4-Substrate,Caco-2,F (20%),F (30%),Ghose,H-HT,HIA,LD50 of acute toxicity,Lipinski,LogD7.4,LogP,LogS,Oprea,PPB,Pgp-inhibitor,Pgp-substrate,SkinSen,T1/2,VD,Varma,Veber,druglikeness,hERG
DB00635,0.6339980526107541,0.9960187098438025,1.1661841738278396,0.03375059575565861,0.507,0.3191363321770253,0.548,0.04848403422211791,0.07756444444444444,0.11278333333333335,0.016433333333333335,0.14457791567982928,0.9635,-4.708792374291187,0.6559999999999999,0.7312000000000001,1.0,0.806,0.7103944444444444,407.10068885101396,1.0,1.5442734523809734,1.766,-3.3062213724266685,0.6666666666666666,76.0864761904762,0.43151656194549176,0.04088332811366039,0.24312000000000006,1.0945628155532565,-0.3934284626826486,0.8,1.0,0.9399999921822476,0.31533333333333335
DB00636,0.032,0.9839515163056549,1.7428044684745276,0.9675798099924809,0.55,0.5307043382895757,0.484,0.0484930727269818,0.1426188095238095,0.425952380952381,0.08329666666666664,0.13218720929215982,0.87,-4.388900913738804,0.6614,0.5194000000000001,1.0,0.72,0.7354,958.6603764458355,1.0,1.0173441666666654,3.0610000000000004,-3.3680260025200015,0.0,87.21200000600001,0.6998338889982109,0.0017863096447156422,0.12185333333333333,1.0865486438378225,-0.4301674985278025,0.8,1.0,0.9379999948688935,0.2813
DB00637,0.42999999957952334,0.043212510171213456,1.8513470233613822,0.4668518467199386,0.6573333333333332,0.6902093611913067,0.683,0.048537847121680945,0.13855,0.92817,0.9086000000000001,0.16319755046212792,0.88,-5.132019547526696,0.2666,0.205,0.75,0.942,0.8276,822.5401506562805,0.75,2.1389249999999977,5.351,-5.993831554179997,1.0,95.5431595338095,0.9868788066757945,0.35729849014578263,0.2996433333333333,1.63621541846657,0.6777564610319178,1.0,1.0,0.228,0.986
DB00641,0.17199998400008,0.9622814511042589,1.955550733359452,0.03374066960511295,0.3366666666666666,0.10919694843970364,0.29,0.04845651458497582,0.07358738095238096,0.12036666666666666,0.2983719047619047,0.9311482682290887,0.932,-5.060733018678289,0.052000000000000005,0.07039999999999999,1.0,0.948,0.6352466666666666,1425.0213674397273,1.0,3.6354330000000017,4.586,-5.593250797969984,1.0,95.99888095238092,0.82514897845613,0.4282181986643169,0.3266,1.8187068555959078,-0.29172084178800395,1.0,1.0,0.873999991025878,0.262
DB00643,0.7579999959259339,0.8500209270791438,2.256984915044367,0.9675731956857383,0.5786666666666667,0.10164500279052048,0.398,0.11888890849150671,0.3070009523809524,0.2964666666666667,0.23261333333333334,0.05457726304406888,0.802,-4.648840090779965,0.7203999999999999,0.21119999999999997,1.0,0.884,0.5256000000000001,1012.9576799106203,1.0,1.9514600000000069,2.49,-3.758269057386683,0.6666666666666666,92.64933333133332,0.6857576245359973,0.006899316199589775,0.20719999999999997,0.6156681867743504,-0.05714266078112648,0.8,1.0,0.8939999981942025,0.429
DB00645,0.18599999666666955,0.9890486151140729,1.8916446008048828,0.9675472550477622,0.752,0.10912080720199595,0.698,0.5,0.3609923809523809,0.9138333333333334,0.6740416666666667,0.033351139627227855,0.584,-4.5256973374959495,0.3882,0.42060000000000003,1.0,0.15,0.6623999999999999,1930.3167170298052,1.0,1.7171219999999976,3.924,-4.145558399893336,0.3333333333333333,86.36118331483334,0.9040710041378022,0.12200816735716453,0.46048714285714293,1.8023587521267341,0.7108237872225825,0.8,1.0,0.5279999721140648,0.8726666666666667
DB00646,0.274,0.03879112630386032,0.8083101048123185,0.04531724745070942,0.418,0.04740672618124824,0.368,0.04847925511600189,0.18644761904761903,0.2792933333333334,0.21599714285714286,0.06910848759617579,0.614,-6.5327500292650065,0.035199999999999995,0.07959999999999998,0.25,0.004,0.06471999999999999,1994.5184592059081,0.25,0.7777673333333336,0.9359999999999999,-3.3412543235142818,0.6666666666666666,70.57457136217141,0.7412127211941609,0.6405304997352459,0.25579999999999997,2.0650929501299142,-0.21578616654437682,0.2,0.5,0.599999988090451,0.388
DB00647,0.151999992000032,0.9623267424628048,1.920650582670662,0.10651654025561579,0.546,0.2503233352244414,0.5664666666666667,0.34400590042857565,0.19745666666666664,0.7011666666666667,0.18474666666666667,0.06612300585744847,0.902,-4.56784587575453,0.5624,0.6318,1.0,0.898,0.7500666666666667,493.30862530413674,1.0,3.072493333333338,4.276,-4.794608693579999,0.6666666666666666,90.01566667666667,0.829922425152747,0.21762373006765273,0.48917142857142853,2.0766421806782382,1.0959374605028436,1.0,1.0,0.635999989621117,0.96
DB00648,0.008,0.9940413449982356,1.1542935312180707,0.6159811861611931,0.722,0.8320639152503331,0.6620000000000001,0.46968930424863475,0.4902266666666667,0.6841666666666667,0.3354411111111111,0.24890292825428453,0.594,-4.362521834561666,0.7733999999999999,0.8400000000000001,0.75,0.772,0.8443999999999999,316.8637213190178,0.75,2.9464826666666553,5.928999999999999,-6.570490073599969,0.0,84.19562859142857,0.22392590512239846,0.021115555290297083,0.5081744444444445,2.075760952638252,0.17587218427696064,1.0,1.0,0.8819999944928372,0.26463333333333333
DB00649,0.298,0.9622846854594995,1.8972481331631397,0.01721095182220276,0.39,0.029722008864323232,0.57,0.011156466366201526,0.4882607142857143,0.15028333333333332,0.292075,0.02361566216261086,0.376,-5.195681374966591,0.571,0.5536000000000001,0.75,0.739998001998002,0.3814000000000001,2202.0399301614234,1.0,-0.5122690000000079,-1.1909999999999998,-1.7201866657960039,0.0,6.699666666666667,0.08031801862779783,0.08108106197981353,0.3188000000000001,0.5376884069145041,-0.46464229356607406,0.8,1.0,0.9539999859835075,0.19413333333333332
DB00650,0.19599998800007198,0.9314514190186716,1.2099960388148656,0.05001456616291485,0.09766666666666667,0.2051284286104021,0.273,0.3524670628661831,0.4381666666666667,0.3365766666666667,0.37434,0.3656917953090025,0.2,-6.575683461903905,0.3318,0.4944,0.75,0.836,0.2547666666666667,905.023321463172,0.75,-0.44349199999999894,-1.213,-3.4207581355599985,1.0,45.56482171797145,0.6163667372546997,0.4622237115867857,0.25759999999999994,0.5838699269492719,-1.3748180735142919,0.4,0.5,0.6799999866384657,0.554
DB00651,0.22199999200003198,0.9394969196923209,1.67570999631192,0.033775132600478555,0.774,0.00510756136063173,0.554,0.01885288676483226,0.5739942857142857,0.08113333333333335,0.5501166666666666,0.013760524807671076,0.434,-5.061618397467128,0.5965999999999999,0.7538,0.75,0.236,0.38965666666666665,456.5845631716475,1.0,0.023335666666666723,-2.213,-0.4108179965760017,0.0,22.79777666666667,0.07009945584556482,0.26121241891986213,0.2502,0.7079387244296206,-0.6937907647802416,0.6,1.0,0.9559999882499461,0.255
DB00652,0.158,0.9623130689797506,2.0477465441544584,0.07206755888585728,0.344,0.10538560132432513,0.518,0.04941613710577652,0.18369095238095237,0.6878333333333334,0.7450233333333334,0.05249901992624848,0.702,-4.661497127766189,0.12040000000000002,0.13340000000000002,1.0,0.764,0.7766000000000002,601.3677680683718,1.0,1.6498388333333311,3.883,-4.271261930131339,0.6666666666666666,89.03903333483333,0.4877362012233483,0.3322693734924355,0.5030466666666666,1.9259504976452302,0.9683741315866781,0.8,1.0,0.5479999893356344,0.8039333333333333
DB00656,0.4679999956762147,0.9729033366797756,0.740538153092936,0.03374795548654596,0.568,0.1164829523428436,0.665,0.2520528775762622,0.1925,0.48657000000000006,0.9085333333333333,0.06915542751021583,0.928,-4.792003404384281,0.8176,0.5683999999999999,1.0,0.938,0.7806,802.0084080148943,1.0,2.3221750000000023,2.362,-4.141455553006672,0.6666666666666666,90.8295333213333,0.9359961487859961,0.6800219215333734,0.3804261904761905,1.8406865524533287,-0.25413963764810865,1.0,1.0,0.49999997480794867,0.964
DB00657,0.09599999994666666,0.9860812874998994,2.23586190356699,0.03377117387372642,0.55,0.10136940967044486,0.504,0.014941805238568431,0.3399504761904762,0.22414333333333336,0.4650533333333334,0.061988554750933636,0.4313333333333333,-4.360968819758916,0.7300000000000001,0.6638,1.0,0.156,0.8493999999999999,634.8195181917207,1.0,2.293091999999998,2.421,-2.3319971110299966,0.0,60.77913335333335,0.09249588726187162,0.1833010106447459,0.5129766666666666,1.884851291670631,0.7630088193128899,1.0,1.0,0.8039999740156804,0.2845
DB00658,0.999999992200837,0.9772816850939244,0.9685996071851394,0.055008719124881776,0.468,0.3405484088114319,0.33,0.023497931668206094,0.3541249999999999,0.16843333333333335,0.36267166666666667,0.015085680295231578,0.222,-4.273093008336647,0.5852000000000002,0.7295999999999999,0.25,0.82,0.7252,211.94571482761853,1.0,0.45478433333333385,0.624,-0.13461800120999948,0.0,18.049566674666668,0.09392443317751714,0.03676849884567341,0.5601973593073594,1.2915186243817058,-0.4156871847649066,0.8,1.0,0.9639999707400404,0.35
DB00659,0.37399999984871796,0.8405993273538527,0.4056609657899282,0.0144742392191384,0.312,0.015857869884991285,0.226,0.0036280930337447112,0.4674023809523809,0.14955333333333334,0.3575966666666667,0.005114097267443319,0.088,-5.013968035857131,0.1528,0.2142,0.5,0.906,0.15439999999999995,1094.2120729559597,1.0,-0.18803328571428615,-0.6,-1.1021193259659992,0.0,13.669599995999999,0.0759001073170771,0.03934677351202063,0.5730714285714286,1.4699071749031012,-0.512628639042459,0.8,1.0,0.8139999852447647,0.074
DB00660,0.31799999990123456,0.9622611286600028,1.9369084916901074,0.2760686749683796,0.466,0.5383124126314844,0.591,0.13545497413752997,0.4149956782106782,0.2518066666666666,0.7548533333333334,0.07675676744101761,0.79,-4.518597332366649,0.6148,0.5564,1.0,0.871998001998002,0.5504,973.5200056111362,1.0,0.4810863333333327,1.791,-2.4178654926800007,0.0,59.075600051999984,0.5056608502358599,0.07888247018147351,0.2142,1.0596398777954497,0.09178968694759918,0.8,1.0,0.8719999852007743,0.21283333333333332
DB00661,0.084,0.8278249362126519,2.391696487060745,0.25787512722801603,0.946,0.12448621615490855,0.848,0.4176421848140243,0.9032,0.5271866666666668,0.44653333333333334,0.9311197328574831,0.892,-4.917920239033342,0.27480000000000004,0.5292,0.5,0.778,0.6878666666666666,333.9709313344349,0.75,2.1878273333333333,5.093,-6.128630400266657,0.6666666666666666,85.04536670066666,0.9606454577593275,0.737976638079183,0.34156285714285717,1.3636205130786283,0.9874675541944804,0.8,0.5,0.571999999046755,0.926
DB00662,0.2739999986666676,0.9404646651697846,1.610972909498464,0.03378464137737593,0.285,0.06869577126610077,0.704,0.04848449030629289,0.696682857142857,0.46210000000000007,0.7416133333333335,0.069209637745828,0.706,-4.901208244329188,0.6577999999999999,0.7001999999999999,1.0,0.8499940179461616,0.5979333333333334,1294.837665073151,1.0,1.2307315000000003,2.583,-3.7798519955133365,0.6666666666666666,84.26641621167619,0.7130407591291908,0.08916433467340655,0.2274,1.4936834125047223,0.5104023083452964,0.8,1.0,0.5939999966656521,0.784
DB00665,0.6419999859182978,0.8797443510466622,0.5856913938541611,0.9675309463293711,0.496,0.879290578521966,0.878,0.32929064509976763,0.27814095238095243,0.18725666666666665,0.11426333333333331,0.23177381595762742,0.696,-4.412955638238327,0.7674,0.8244,1.0,0.886,0.7521199999999999,1276.9846499015887,1.0,1.769009666666676,2.448,-3.9154263237533358,0.3333333333333333,80.26267617647619,0.256274378408265,0.02149602194824654,0.4852,1.2198477937353234,-0.7824190378488878,0.8,1.0,0.8799999974048788,0.2725
DB00668,0.22199999533333709,0.04317865966355235,1.8410099504179869,0.01853834730494399,0.168,0.019913069238276376,0.7542000000000001,0.007867837927295422,0.20628666666666667,0.3195766666666666,0.2540095238095238,0.03308628257632686,0.474,-5.924979491138328,0.40679999999999994,0.48319999999999996,0.75,0.114,0.6499166666666667,1502.1237596831086,1.0,-1.1184200000000035,0.35100000000000003,-1.7896761481506633,0.0,37.86813337933333,0.041141457059117176,0.042958487795546334,0.4241600000000001,0.8442982965178427,-0.1524851511529285,0.8,1.0,0.7739997317576551,0.10466666666666666
DB00669,0.27599998777134765,0.7288930498406454,2.4615783395423874,0.28060152669068616,0.896,0.09407182877744978,0.823,0.07585894615862813,0.3814511904761905,0.6338666666666666,0.7444133333333334,0.27378596716673714,0.774,-4.741153776641666,0.26260000000000006,0.2414,1.0,0.91,0.7700000000000001,1583.220364447473,1.0,0.16914309523809556,0.8390000000000001,-2.6781234767133313,0.3333333333333333,57.21273333133333,0.3881729479304226,0.060458003532304516,0.29716,0.8957095045208541,0.3814843304817953,0.8,1.0,0.6019999983115607,0.5533333333333332
DB00670,0.35999999573709707,0.9622887586804759,1.6987070693321416,0.11819434028668638,0.7053333333333334,0.0884156502117583,0.674,0.04850042449524784,0.5088466666666667,0.8172602380952381,0.5243328571428572,0.06917723360145742,0.764,-4.532182838794982,0.238,0.23459999999999998,1.0,0.77,0.2978,873.6257782210247,1.0,1.65852533333334,1.5590000000000002,-3.58967055843333,0.6666666666666666,81.19798886488887,0.7374202192464173,0.2746520615241053,0.32184761904761905,1.680193690927484,0.3887083083097714,0.8,1.0,0.40399998136902837,0.856
DB00671,0.16399999928010744,0.012741936752081693,0.2017406214954594,0.033735584447982137,0.354,0.20166932319313446,0.326,0.048507484722109445,0.36891166666666664,0.23408333333333334,0.39757999999999993,0.06921533340074562,0.428,-6.19909841173999,0.1702,0.19260000000000002,0.75,0.98,0.26080000000000003,1771.7799221194416,1.0,-0.7841066666666647,-0.545,-2.6543467559199985,1.0,57.74311906761904,0.2945557315681334,0.10468734555029514,0.38219999999999993,0.9233756300464863,-1.6046886444704846,0.4,0.5,0.693999996742025,0.2686666666666666
DB00672,0.075999998000002,0.9573151610014715,-0.19126024853181306,0.09626680287574374,0.41,0.19313152839286077,0.9,0.12045729596718062,0.9723533333333334,0.4270533333333334,0.5027166666666666,0.039936234288805814,0.474,-4.54437427923082,0.8034000000000001,0.8248000000000001,1.0,0.8239900497512438,0.8105,1791.2140176588637,1.0,1.2598276666666681,1.7380000000000002,-2.814180603299996,0.0,76.87296664866668,0.152166706578385,0.015515680017792848,0.34206666666666663,3.018870771092454,-1.3377941592392453,0.8,1.0,0.5399999893795958,0.1408333333333333
DB00673,0.23999999978757494,0.6112542137908034,0.9491193365579496,0.14260619137355163,0.853,0.4176374074925051,0.888,0.563849105781994,0.16517285714285715,0.4449528571428572,0.17142666666666667,0.6448969544689116,0.786,-5.1190022259908226,0.7213999999999999,0.492,0.75,0.75,0.6237999999999999,282.31721142074014,0.75,2.8526966666666804,3.988,-5.176592022124007,1.0,93.89972139257144,0.9085267382391669,0.4166623467201049,0.2454,1.6308837272240861,-0.6246464874360643,0.8,1.0,0.2779999916772234,0.792
DB00674,0.2219999998260047,0.9857008526747604,2.291349459286559,0.033731727266165835,0.57,0.10936954682794736,0.412,0.04849445614137672,0.10203809523809523,0.7173245238095238,0.94385,0.06915282279909658,0.87,-4.507072157752524,0.5412,0.7118,1.0,0.904,0.686,652.5083381342781,1.0,0.9154033333333322,1.85,-2.9009631897466686,0.6666666666666666,62.038633313333335,0.29172990737753324,0.5239569445944339,0.45036,1.6541510526619998,1.1165648390431608,0.8,1.0,0.577999997845291,0.41533333333333333
DB00675,0.129999998000002,0.9623185231111913,1.6656596256085987,0.3982592574814468,0.916,0.09829491478274893,0.9316666666666668,0.5,0.9550333333333333,0.7937833333333334,0.8457466666666666,0.02372691118997692,0.796,-4.460140352439961,0.6448,0.6599999999999999,0.75,0.884,0.6861,1276.8923678412357,0.75,2.32923633333333,5.996,-6.308116003713336,1.0,93.982300006,0.8738633901172708,0.09368001290270023,0.5544666666666667,2.248528127132196,1.171732078005679,1.0,1.0,0.7479999938365421,0.994
DB00678,0.5519999912022839,0.058595195539539735,1.3317894286765086,0.5995614056218432,0.516,0.8422756280687287,0.492,0.7523523657343822,0.7910999999999999,0.5616999999999999,0.1948,0.6358192586906402,0.836,-5.116189868846884,0.733,0.5868,1.0,0.948,0.7180000000000002,1351.7965491992284,1.0,3.0175901666666665,3.785,-5.059886054599999,1.0,90.59573333533334,0.8309665532478117,0.716472715413129,0.40467619047619047,2.0159822544196193,-0.11089881773784463,1.0,1.0,0.4319999935874666,0.874
DB00679,0.22999998782701672,0.9945170534077264,2.112356215173122,0.967515928493034,0.986,0.2953628793805388,0.948,0.048408468338566026,0.45732333333333325,0.9544,0.9331500000000001,0.23826134561050114,0.798,-4.740609954129999,0.47220000000000006,0.47300000000000003,0.75,0.948,0.8619999999999999,1277.3182537033642,0.75,3.0427304999999985,5.886,-6.258438643300946,0.6666666666666666,85.28023334133333,0.8764869775564619,0.6542689492416802,0.44636261183261183,2.336118596424169,2.23432368864185,1.0,1.0,0.5159999964448964,0.9543333333333334
DB00680,0.21399999860215144,0.993796593319016,1.0230737963572103,0.033743839386264685,0.711,0.5642139646818471,0.62,0.31598072316033327,0.22146666666666665,0.4286,0.23051333333333335,0.931109018665447,0.68,-4.965139560417929,0.6646000000000002,0.522,1.0,0.952,0.5818,420.1626349624408,1.0,2.698496666666679,4.107,-5.183807703006663,0.6666666666666666,92.52873332333333,0.9639789425260394,0.14765022085641363,0.22150000000000003,1.6610509197624326,0.004106295115404953,1.0,1.0,0.31199998235394094,0.9205
DB00682,0.459999992000012,0.8762163170790488,2.106347094948452,0.06177295694880625,0.8731666666666666,0.12604292494903557,0.898,0.8705038152649355,0.9975999999999999,0.27147,0.6372166666666665,0.046069231690038834,0.926,-4.649036728594976,0.6528,0.7664,1.0,0.948,0.6439799999999999,213.25369082442313,1.0,0.7392634999999996,3.61,-5.074466002413326,0.6666666666666666,96.96405834133334,0.1272814996644959,0.058712044162127414,0.2326,2.3883344288728967,-1.293247740161027,0.8,1.0,0.8299999950432444,0.5953666666666667
DB00684,0.234,0.03494195900595969,0.38114165749338613,0.007016770678476446,0.20133333333333334,0.01937622538040995,0.41,0.027784487489430076,0.23346261904761906,0.1328,0.4074526984126984,0.013927184108328786,0.732,-6.822462752481679,0.0144,0.043199999999999995,0.75,0.756,0.0022,915.6703194585186,0.5,2.188950666666669,-6.296,-0.7060617323760011,1.0,12.294300000000002,0.16929657634529033,0.06307919361012031,0.17009999999999997,0.7987495346399327,-1.4778360245636513,0.6,0.5,0.7979999829212179,0.54
DB00685,0.48599999754865014,0.9622639876356889,1.4426800762610799,0.10713603497994229,0.567,0.19648984595787414,0.296,0.3222090682025223,0.23181238095238096,0.32199333333333335,0.22268166666666667,0.10935300007227376,0.318,-4.723933132164762,0.8360000000000001,0.8128,1.0,0.972,0.7937666666666667,829.9458400891177,1.0,-0.3622530000000015,1.8940000000000001,-4.2989806903699925,0.6666666666666666,84.97248096418095,0.4627196704209356,0.42971270574519826,0.34340000000000004,1.7539039647429058,-0.12731644060037675,0.8,1.0,0.3619999897297458,0.564
DB00686,0.3979999545129184,0.3149605458733611,0.5103015177476956,0.01904668775988087,0.262,0.08637016211169321,0.29,0.1428630922074045,0.3204633333333333,0.24343666666666666,0.22021333333333332,0.09901191747191386,0.137,-6.464496660000005,0.1616,0.12119999999999997,0.5,0.018,0.2136,1098.9939423674975,0.25,1.296053833333334,-4.811,-1.8450439061740023,0.6666666666666666,31.797633357333332,0.1577969884681004,0.017420744998448316,0.4902,1.3497606767269459,-1.2075481042602312,0.2,0.5,0.8859999872678764,0.5326666666666667
DB00687,0.16599955153562485,0.9622818559865699,1.3916646382781923,0.019196716054519437,0.3643333333333334,0.14246861246307177,0.594,0.022549965229516727,0.12110333333333334,0.13730428571428568,0.09475,0.08758189751850526,0.8263333333333333,-4.951569204312148,0.7696,0.5311999999999999,1.0,0.22,0.7111611111111112,246.2547773266332,1.0,1.8040249047619055,1.874,-3.4697770018157024,0.6666666666666666,76.19280000599998,0.33095073610013204,0.23504655058991286,0.24244166666666667,1.172745949661313,-0.16539323257470975,0.8,1.0,0.9399999912803736,0.2973333333333334
DB00688,0.336,0.6786981184338414,1.5444747574125053,0.1439748845159398,0.45466666666666666,0.21454017229356462,0.564,0.2611931649682523,0.3665522222222223,0.40496333333333334,0.44299,0.44313710230456793,0.792,-5.180279385230959,0.11979999999999999,0.1456,1.0,0.952,0.5059199999999999,582.8335333485563,1.0,1.0375996190476182,2.524,-3.5466868867166683,1.0,77.76889999699999,0.8276690650073802,0.10196193444588955,0.25552,1.679807117652389,0.2643017363472996,0.8,1.0,0.5399999953855023,0.47520000000000007
DB00690,0.10399997191847135,0.9972529141506238,1.2930043426645859,0.6073910140107579,0.826,0.47356461178257653,0.892,0.5119067020886492,0.3252066666666667,0.5361857142857144,0.12075000000000002,0.5121489555843559,0.956,-4.556600244391896,0.8318,0.8924,1.0,0.93,0.8880666666666667,1352.819369689891,1.0,2.904588166666672,4.005,-5.058122972078572,1.0,93.82391666866667,0.8680583279814267,0.3526582173789001,0.46753285714285725,2.094735468104397,0.5278076517080229,1.0,1.0,0.7019999848502623,0.9926666666666666
DB00691,0.223999996000008,0.08493834395236055,0.9960301920185864,0.16890439682389513,0.42160000000000003,0.29068311859708934,0.4546666666666666,0.313085664786523,0.16718166666666667,0.46118333333333333,0.4819804761904762,0.21879845582645444,0.736,-5.38819155897655,0.1442,0.10699999999999998,0.25,0.982,0.36926666666666663,514.1260446453222,1.0,0.7463113333333319,2.5839999999999996,-3.813495213526671,1.0,87.42546667266666,0.9618035226550946,0.5599167852149003,0.1336,1.309167066593248,-0.3597208400620614,0.8,0.5,0.33799999167794453,0.584
DB00695,0.07199999600000799,0.04320527482199541,0.6487283399503234,0.03127803621787817,0.3985,0.04740259913054359,0.304,0.048521053282036784,0.32584761904761905,0.3477633333333333,0.2619895238095238,0.059908093223492394,0.114,-5.1748232201533355,0.618,0.7194,1.0,0.956,0.5078,2097.9430793267916,1.0,-0.7655174999999992,1.891,-3.472789987220001,0.0,90.20830001200001,0.11549916203583485,0.04865449889440838,0.29660000000000003,2.094193875153675,-1.2500876701159434,0.8,1.0,0.6199999728674709,0.18
DB00696,0.139999996000008,0.05411619317114617,1.3754174072315022,0.08523034219869127,0.77,0.10914334653218837,0.46,0.048521321564023286,0.06127142857142857,0.24468666666666664,0.07661571428571429,0.9174220181650801,0.96,-5.646703813352544,0.05620000000000001,0.0728,0.25,0.088,0.40780666666666676,256.30807951845964,0.75,2.2320714999999964,1.5090000000000001,-3.84175036684,0.6666666666666666,84.35343334133334,0.9692306888459192,0.6987395452376932,0.18819999999999998,2.2315710224567216,0.4986719593288775,0.8,1.0,0.5419999995273429,0.692
DB00697,0.3239999968376137,0.8553652344133537,1.896359368329964,0.3754309223030796,0.974,0.2701292027845327,0.6263333333333333,0.18205137272498234,0.48048,0.7304966666666667,0.5692666666666667,0.27624011696782247,0.642,-4.44710930732832,0.6887999999999999,0.2542,1.0,0.628,0.6682000000000001,523.8837969628182,1.0,1.9461693333333363,1.716,-3.316861474046672,0.3333333333333333,50.306699996,0.145811350937257,0.040860457700395335,0.45114285714285707,1.2497120559247958,0.5187446085617844,0.8,1.0,0.5459996210425133,0.2806666666666666
DB00698,0.9979999848714024,0.8522580681795491,1.8173244395892196,0.5167076039578774,0.514,0.1091893888426074,0.226,0.048483284254903926,0.2672695238095238,0.17436999999999997,0.24127,0.06912064454103038,0.562,-4.465273615624999,0.7532,0.8392,0.75,0.84,0.5784333333333332,531.6339009208783,1.0,-0.4111603333333349,0.07400000000000001,-3.3634784909999866,0.0,50.84626191676193,0.2515315463485262,0.051231041213973975,0.5464,0.17380772879688489,-0.6438134774361906,0.8,1.0,0.9099999945292854,0.13833333333333334
DB00700,0.152,0.9114278299034024,2.0802561472751,0.06543864228490631,0.446,0.17835915598475174,0.59,0.17905822231532773,0.10214000000000001,0.21773000000000003,0.06349333333333333,0.2985991029185303,0.889,-4.544509127367492,0.5056,0.6226,1.0,0.764,0.74088,112.75510626095408,1.0,2.191359500000002,3.125,-4.26740590740333,0.6666666666666666,52.895304769904776,0.8852678873925773,0.020357432864452678,0.43640000000000007,1.3076689258823606,0.11575565433028674,1.0,1.0,0.8519999961000253,0.36219999999999997
DB00701,0.12399999993133048,0.1781896343704324,1.0012805861066771,0.0320696126014899,0.4635,0.18027287163044914,0.372,0.47412966642134957,0.9606333333333332,0.49474333333333326,0.9048,0.5880740244701758,0.936,-5.73593792133203,0.48019999999999996,0.5656000000000001,0.25,0.932,0.43965,328.2846135474861,0.75,2.2264933333333405,2.403,-3.951885014206669,1.0,90.31126667266666,0.8366212622723946,0.5551867554375832,0.20095000000000002,1.3336360025368528,-1.1559165774276075,0.4,0.5,0.9039999983671282,0.674
DB00703,0.13399999989092642,0.8676448854231767,0.26455700793988335,0.03375013742053222,0.409,0.15164559861200524,0.432,0.1076204647902248,0.3226633333333333,0.16328999999999996,0.21257333333333334,0.011674400017136054,0.424,-4.440243134183322,0.745,0.6318,0.75,0.86,0.6632333333333332,2259.097458291999,1.0,-0.16635183333333303,-1.4240000000000002,-1.9369379972000136,0.0,54.285400002,0.0633171288162278,0.02209492881290915,0.33180000000000004,2.1557899483533087,-0.735288286909793,0.8,1.0,0.8299999934883957,0.146
DB00704,0.35399998365369134,0.9845228417658238,2.754372021144492,0.030970851112095032,0.282,0.12669216174760567,0.48,0.048490329405486136,0.3995357575757576,0.69627,0.7239666666666666,0.06914697918119764,0.88,-5.0363668521976175,0.4098,0.08320000000000001,1.0,0.722,0.6236666666666666,152.3399824408206,1.0,0.4579675000000008,1.525,-2.830404674726189,0.6666666666666666,57.412957192857135,0.12135384586307833,0.1701288466015948,0.4418,1.2463392735840368,1.0911237468684125,0.8,1.0,0.595999986873256,0.24259999999999998
DB00705,0.23399998687856902,0.04318544181611875,1.3148857321081406,0.13946858452684135,0.512,0.6711742843477945,0.3128,0.3729083973988553,0.7418795238095238,0.4452466666666666,0.9139166666666666,0.6145491450298153,0.772,-5.451626187250356,0.589,0.6592,1.0,0.984,0.6594,1371.0182828907862,1.0,1.5298929285714342,2.235,-4.133980011120003,1.0,93.79420000000002,0.5607990049119492,0.26599504685117487,0.23520000000000002,1.6385237005301017,-0.003955655995829892,0.8,1.0,0.7559999982524019,0.724
DB00706,0.1619999998556947,0.6850842400788225,0.21280878451709026,0.2797362859232677,0.4808333333333334,0.5794614421150502,0.18,0.5,0.22958666666666666,0.6288666666666667,0.9067166666666667,0.8073472120824984,0.854,-5.105306510483317,0.6242,0.772,1.0,0.954,0.73892,2478.4705173192583,1.0,0.9554853333333312,2.3409999999999997,-4.060258765100004,0.6666666666666666,90.40630000933332,0.6157385118378254,0.5255547027943627,0.26999999999999996,1.8005924365030643,-1.181696533076669,0.8,0.5,0.5099999991975972,0.424
DB00709,0.433999988000072,0.9649960456210651,1.6346415990470733,0.22838557551464095,0.382,0.19674037105814016,0.266,0.07318809037952327,0.42787428571428576,0.2498761904761905,0.49441666666666667,0.029880604185478245,0.558,-5.085494080320818,0.6838,0.6394,0.75,0.962,0.5863999999999999,575.3793708158767,1.0,-0.6763619999999976,-0.594,-2.1000796054806665,0.0,31.439300000000003,0.10618872312891872,0.015278143170883975,0.3466,1.7003062718925908,0.06916757397614795,0.8,1.0,0.9239999785865965,0.0685
DB00710,0.24399998366237077,0.9641803514958903,0.7708371370453534,0.11253052081944978,0.36,0.0694671797453267,0.398,0.10758631144247909,0.594070238095238,0.25261,0.5539666666666667,0.0347765242690291,0.262,-5.864612327326107,0.0892,0.06480000000000001,1.0,0.904,0.25679857142857143,47.78757188078491,1.0,0.3399608333333338,0.5,-2.1760420002753316,0.3333333333333333,43.591080946380956,0.35402951007330724,0.2246394340511821,0.5874187157287156,2.3949199453203285,-0.44483562824801776,0.6,1.0,0.8139999863296346,0.20614285714285713
